|word|wordcount
4992|последние годы завоевал|1
4993|частности годом ранее|1
4994|миллиона числе результате|1
4995|связано отличие предыдущих|1
4996|порошенко подписал указ|1
4997|результате обстрела погиб|1
4998|расследования дела злоупотреблении|1
4999|уточнил настоящее тюрьме|1
5000|случае знаю песков|1
5001|отметила прокуратура намерена|1
5002|годы поставит россии|1
5003|беседы сняты числе|1
5004|данный момент проживают|1
5005|марта заявил ходе|1
5006|россии акций протеста|1
5007|саакашвили заявил намерен|1
5008|виновными убийстве покушении|1
5009|скп рф результате|1
5010|правительства очередь настоящее|1
5011|москву живет нью|1
5012|связано представляет угрозу|1
5013|ученые способны развивать|1
5014|сложности месте падения|1
5015|посол россии память|1
5016|проекта распространяться срок|1
5017|серия матчей карьере|1
5018|результате инцидента словам|1
5019|убит посол сша|1
5020|заключение сроком тюрьмы|1
5021|матчи кубка гагарина|1
5022|россии выиграл суперкубок|1
5023|сообщил настоящее тюрьме|1
5024|отказался следствия заявив|1
5025|ммвб составил миллиона|1
5026|опубликованной министерство обороны|1
5027|квартира располагается москве|1
5028|результате взрыва подъезде|1
5029|регионе понимают регионе|1
5030|власти сша признали|1
5031|отметке метра масса|1
5032|египте проживают числе|1
5033|представители посольства франции|1
5034|число жертв значительно|1
5035|переговоры вступлении сирии|1
5036|последствий наводнения мнению|1
5037|газпрома заявили ближайшее|1
5038|госдума приняла решение|1
5039|массовые протесты представители|1
5040|введении санкций сша|1
5041|стране последние годы|1
5042|вертолет ми сбит|1
5043|митинга среду марта|1
5044|палестинцев двое сотрудников|1
5045|счет средств реализацию|1
5046|выражении москве зафиксирован|1
5047|летний набравший процента|1
5048|друга нарушении перемирия|1
5049|ранее предполагалось россии|1
5050|данным получил миллиона|1
5051|настоящее содержится стражей|1
5052|содержатся признаки убийства|1
5053|облигации нефтепродукты повышения|1
5054|режима каддафи внесен|1
5055|следствия словам отношении|1
5056|появлялась информация убит|1
5057|вечером среду февраля|1
5058|заявил ближайшее россию|1
5059|годы жил космосе|1
5060|документа отмечают ближайшее|1
5061|регионе способствовать развитию|1
5062|пройдет летний прошел|1
5063|частности сша мнению|1
5064|премьера очередь задержан|1
5065|определенные должности странах|1
5066|республик южной осетии|1
5067|отмечается инцидент произошел|1
5068|нефть сша фоне|1
5069|настоящее продаже насчитывается|1
5070|преступлению числе случаях|1
5071|копейки составив рубля|1
5072|доллара составил рубля|1
5073|ответственность нападение взяла|1
5074|заявил настоящее россии|1
5075|бюджет смог договориться|1
5076|кубка стэнли серии|1
5077|последним данным нанесен|1
5078|изначально предполагалось стоимость|1
5079|массового уничтожения боевых|1
5080|януковича дочери юлии|1
5081|ранее октября президент|1
5082|скончался больнице имени|1
5083|словам очередь заявили|1
5084|кабардино балкарии районе|1
5085|частности потратить нужды|1
5086|данным ростове дону|1
5087|стране устраивает кандидатов|1
5088|издания прибудет сша|1
5089|процесс участниками операции|1
5090|российское гражданство смог|1
5091|словам соглашение сотрудничестве|1
5092|удастся договориться ближайшее|1
5093|россии проживают акций|1
5094|партия батькивщина фоне|1
5095|аналитиков увеличен конца|1
5096|исключен отсутствия отношений|1
5097|смог продажи нефти|1
5098|адрес российских журналистов|1
5099|государства исключен вынужден|1
5100|общей сложности аксессуары|1
5101|интерфакс признан виновным|1
5102|убийстве задержан июня|1
5103|текст письма размещен|1
5104|пользу задержаны подозреваемые|1
5105|выделенных мошенничество сообщает|1
5106|пройти течение ближайших|1
5107|израильской армии служб|1
5108|росстата доля россии|1
5109|станции метро прошел|1
5110|пост руководителя компании|1
5111|момент находится больнице|1
5112|добиваться выхода фильма|1
5113|представители заявили случае|1
5114|кампании исключен партии|1
5115|обеих сторон числе|1
5116|осужденные должны освобождены|1
5117|отмечает первая попытка|1
5118|рф владимир путин|1
5119|оказалась копия внешнего|1
5120|комментариев республиканской партии|1
5121|числе результате теракта|1
5122|подтвердили факт похищения|1
5123|госдуме президент украины|1
5124|фсб результате теракта|1
5125|параде победы великой|1
5126|действуют сфере объекты|1
5127|отношении задержанных уточняется|1
5128|большинство убиты тяжелом|1
5129|зафиксировано сотен наград|1
5130|проживает киеве расположен|1
5131|стране определенные проблемы|1
5132|проводится проверка числе|1
5133|самолетов дальность полета|1
5134|результате данным следствия|1
5135|источника агентства нападавших|1
5136|ранее результате катастрофы|1
5137|украина справиться опек|1
5138|случаев числе россии|1
5139|подзащитный успел скрыться|1
5140|согласны представителями самопровозглашенных|1
5141|генпрокурора рф юрий|1
5142|стоимость составляет баррелей|1
5143|проектов насчитывает миллиардов|1
5144|издания ходе убиты|1
5145|результате акций данным|1
5146|россии воздушные удары|1
5147|выясняют результате аварии|1
5148|охранников просят преступления|1
5149|появлялась информация случае|1
5150|четвертом квартале выросли|1
5151|киеве называют участие|1
5152|поступили продажу мае|1
5153|стэнли серии пенальти|1
5154|отмечается получил гражданство|1
5155|журналисты напоминают организовал|1
5156|управления фсб рф|1
5157|уголовное преследование бывшего|1
5158|звезд кхл выиграл|1
5159|последние месяцев получил|1
5160|полета составила метра|1
5161|премьер министр финансов|1
5162|серии зенита обладателем|1
5163|атэс ираке стран|1
5164|информацию москве создана|1
5165|весной октябре проходил|1
5166|вопросам развития отношений|1
5167|митинг оппозиции майдане|1
5168|запретить информацию россии|1
5169|идет результате дтп|1
5170|следствие расследование дела|1
5171|москвы попытались задержать|1
5172|удастся визу течение|1
5173|одесской области михаила|1
5174|случае вынуждены покинуть|1
5175|данным росстата инфляция|1
5176|независимости страны освобождены|1
5177|совета директоров единой|1
5178|перспективы сотрудничества россией|1
5179|всей вероятности киеве|1
5180|сложности москве обнаружен|1
5181|отказался сдаться правоохранительным|1
5182|призвал россию уйти|1
5183|каддафи результате погибли|1
5184|ближайшее зависеть дальнейших|1
5185|сектор активисты блокировали|1
5186|очевидцев результате взрыва|1
5187|отношении введены марте|1
5188|задержала котором просят|1
5189|великобритании выразили соболезнования|1
5190|коммерсант проголосовали ходом|1
5191|оппозиции числе украине|1
5192|пост председателя правительства|1
5193|центра изучения общественного|1
5194|москвы собрались получили|1
5195|конце вынужден отказаться|1
5196|власти германии рассчитывают|1
5197|итогам составила рублей|1
5198|образом суд признает|1
5199|окончательное решение создании|1
5200|отмечают регионе необходимости|1
5201|рассказал источник правоохранительных|1
5202|фондовые рынки фоне|1
5203|полицейских нападавших сделано|1
5204|стоить миллиарда рублей|1
5205|словам регионе данным|1
5206|свободы сообщает риа|1
5207|стране проведено процента|1
5208|марта исключен россии|1
5209|вышел травмы полученной|1
5210|парламентской комиссии ближайшее|1
5211|чемпионате кхл сезона|1
5212|возобновлении переговоров представителями|1
5213|вмешательства сша план|1
5214|фонда районе подмосковья|1
5215|ходе обсуждения пишет|1
5216|выделение украине размере|1
5217|конфликте котором примут|1
5218|максимальная ставка аренды|1
5219|развивать скорость минимума|1
5220|беседы журналистами убит|1
5221|отношении представителей самопровозглашенных|1
5222|известно результате дтп|1
5223|данным интерфакса интерфакс|1
5224|ливии сирии франции|1
5225|нефть сша выросли|1
5226|европейская валюта подорожала|1
5227|грузинская мечта киеве|1
5228|причиной смерти стало|1
5229|реформе бизнесу хватает|1
5230|рынки фоне роста|1
5231|образом размер штрафов|1
5232|лондоне июня швеции|1
5233|смог выбраться частей|1
5234|беседы сняты представители|1
5235|одна сторон никакого|1
5236|закупить вооружений военной|1
5237|коммерсант заявил сделка|1
5238|продолжительность полета составила|1
5239|отметил смог добиться|1
5240|сайте компании опубликованном|1
5241|агентства обнаруженные данном|1
5242|отказался комментировать информацию|1
5243|глава мчс россии|1
5244|кадыров заявил чечне|1
5245|помимо призвал избежать|1
5246|господин знаю знал|1
5247|связи прошел москве|1
5248|отмечается субботу москве|1
5249|журналистов ходе столкновений|1
5250|газета комсомольская ссылаясь|1
5251|вину приговорил высшей|1
5252|россии сравнению годом|1
5253|милиции котором задержан|1
5254|первом квартале стоимость|1
5255|мнению полицейских использованы|1
5256|сентября объявил намерении|1
5257|боевые действия сирии|1
5258|россии доля роснефти|1
5259|трех штраф размере|1
5260|госдуме добиваться отмены|1
5261|мировом прокате миллиардов|1
5262|призвал россию воздержаться|1
5263|установило личность погибшего|1
5264|агентство ссылается сайте|1
5265|которое принято решение|1
5266|строительства расположено москве|1
5267|сделки оценивалась рублей|1
5268|числе ес сша|1
5269|исключение делается числе|1
5270|ожидается ближайшее россии|1
5271|американские рынки данным|1
5272|рассмотрение вопроса признании|1
5273|конца процента процента|1
5274|россии обсудили перспективы|1
5275|департамент транспорта спорта|1
5276|готовы переговорам вступлении|1
5277|нба вышел финал|1
5278|удастся участвовать выборах|1
5279|первые минуты спортсмен|1
5280|распоряжение принято сообщении|1
5281|уголовное статьям уголовного|1
5282|проводится рамках расследования|1
5283|находятся представители пентагона|1
5284|отмечает агентство проживают|1
5285|делу пожаре торговом|1
5286|действуют массовые беспорядки|1
5287|лидером предвыборной гонки|1
5288|рублей собеседник агентства|1
5289|никакого отношения суду|1
5290|вряд удастся продажи|1
5291|московскому результате дтп|1
5292|долларов средства экспорт|1
5293|россии миллиона рублей|1
5294|бюджете пфр подано|1
5295|победы фильмом выборах|1
5296|грузии ходе проверки|1
5297|предположительно арестован результате|1
5298|спецоперации киеве данным|1
5299|настоящему регионе насчитывается|1
5300|развивать скорость дальность|1
5301|февраля сша прошли|1
5302|результате массовых беспорядков|1
5303|частности избран председателем|1
5304|словам аналитиков процента|1
5305|митинг оппозиции прошел|1
5306|миллиардов рублей миллиарда|1
5307|аналитиков экспорт нефти|1
5308|стране хватает средств|1
5309|выборов россии состоится|1
5310|ожидается решаться вступлении|1
5311|россии возбуждено статье|1
5312|боевиков действуют санкции|1
5313|мире мнению аналитиков|1
5314|государства подано полутора|1
5315|московскому очередь составе|1
5316|изначально предполагалось получил|1
5317|родным близким погибших|1
5318|следователи числе двое|1
5319|годы погибли числе|1
5320|частности данном случае|1
5321|выиграв й минуте|1
5322|мвд россии футболу|1
5323|случае изменится возможность|1
5324|третьем квартале сократился|1
5325|экспертов стране необходимо|1
5326|общей сложности суд|1
5327|словам правительство рассчитывает|1
5328|игре крыльев советов|1
5329|возглавил занимавший пост|1
5330|убиты никаких шансов|1
5331|завершился победой сборной|1
5332|баллистических ракет средней|1
5333|ввести войска ирак|1
5334|деле фигурирует информация|1
5335|песков отвечая включен|1
5336|заявку проведение досрочных|1
5337|оружием никаких доказательств|1
5338|предвыборной кампании исключен|1
5339|председателем правления сбербанка|1
5340|апелляцию суд постановил|1
5341|проходит июня июля|1
5342|годы мнению погибли|1
5343|разрешение посещение мужа|1
5344|капитал газпрома россии|1
5345|проходил митинг котором|1
5346|сожалению результате происшествия|1
5347|сумела преодолеть игру|1
5348|словам числе мире|1
5349|боевиков арестованы уголовных|1
5350|решение поддержали сенаторов|1
5351|возглавил автоваз создан|1
5352|киев сумела договориться|1
5353|доля роснефти выросла|1
5354|отношения смертной казни|1
5355|москвы постановил россии|1
5356|зенита номинации лучший|1
5357|стране числе странах|1
5358|соответствующие предложения вопросу|1
5359|подчеркнул признает ответственность|1
5360|ранений тяжелом состоянии|1
5361|событий киеве проведено|1
5362|правоохранительных органов настоящее|1
5363|оппозиции заявляют стране|1
5364|ммвб составило процента|1
5365|случае конгресс признают|1
5366|боевых действиях донбассе|1
5367|намерена обратиться суд|1
5368|карьеру москве данным|1
5369|убит субботу февраля|1
5370|президента пройдут марте|1
5371|издание третье подобное|1
5372|подписей поддержку кандидата|1
5373|участие мероприятиях проживают|1
5374|находившихся борту судна|1
5375|совета федерации рамках|1
5376|обучение числе проходил|1
5377|быстро опубликовал видео|1
5378|представитель компании отметил|1
5379|данным росстата ммвб|1
5380|объем продаж россии|1
5381|отметил уровень инфляции|1
5382|стадии банкротства общей|1
5383|обвиняли друга кампанию|1
5384|коммерсант ссылаясь просьбу|1
5385|самолет нарушил воздушное|1
5386|личность погибшего уточняется|1
5387|одобрило законопроект запрещающий|1
5388|понедельник марта москве|1
5389|вреда здоровью погибшей|1
5390|марта убит результате|1
5391|россии число жертв|1
5392|доходы бюджета составят|1
5393|сообщает интерфакс сообщается|1
5394|ммвб рубля евро|1
5395|словам главы фмс|1
5396|признав вину отношении|1
5397|словам инфляция составит|1
5398|палестинцев представители оппозиции|1
5399|средств особо крупном|1
5400|миллиона рублей миллиона|1
5401|газа составил миллиардов|1
5402|нефть россии растут|1
5403|издания результате аварии|1
5404|закончится нью йорке|1
5405|перестрелке погибли четверо|1
5406|отличие багдада принимают|1
5407|взятку фунтов стерлингов|1
5408|отношении россии действуют|1
5409|сергей шойгу сообщил|1
5410|словам проходить обучение|1
5411|пресс служба министерства|1
5412|известно ходе следствия|1
5413|власти решили уменьшить|1
5414|сотрудниками милиции наказание|1
5415|расследование дела шпионаже|1
5416|насчитывается респондентов числе|1
5417|джон маккейн заявил|1
5418|пойдут оплату услуг|1
5419|дмитрием медведевым заявил|1
5420|заявил ввп страны|1
5421|проходит москве марта|1
5422|остальные акций компании|1
5423|месяцев удалось разрешение|1
5424|намерен увеличить объем|1
5425|игре выбыл строя|1
5426|виз предотвращения срока|1
5427|понимает стране проводиться|1
5428|обстрела произошедшего среду|1
5429|втб лигу чемпионов|1
5430|интерфакс ходе проверки|1
5431|центре москвы обнаружены|1
5432|месяцев получил повреждение|1
5433|двое детей скончался|1
5434|пишет россии продано|1
5435|общей сложности продано|1
5436|состоялся референдум ближайшее|1
5437|прокуратуры настоящее регионе|1
5438|крупнейших компаний работающих|1
5439|указывается сделка завершена|1
5440|цельсия масса метра|1
5441|рассмотреть вступлении вто|1
5442|представителя пентагона настоящее|1
5443|слушание делу покушении|1
5444|последние годы многие|1
5445|мнению депутата ходе|1
5446|исключен смог совершить|1
5447|голосовании представители самопровозглашенных|1
5448|данным издания тонн|1
5449|спецоперации отпущен подписку|1
5450|числе россии последние|1
5451|гагарина стадионе локомотив|1
5452|полиции нападавшие скрылись|1
5453|районе кольца проживают|1
5454|газпром принят процента|1
5455|выделение миллиардов кубометров|1
5456|ареста заявил никаких|1
5457|отличие получил миллиона|1
5458|коммерсант пройти госдуме|1
5459|футболу пройдет россии|1
5460|результате сделки обеих|1
5461|мировом прокате миллиона|1
5462|аэрофлот очередь принят|1
5463|соглашение сотрудничестве лицами|1
5464|убит результате перестрелки|1
5465|миллиарда долларов общей|1
5466|способна защитить защитить|1
5467|рублей общей сложности|1
5468|агентства задержан мая|1
5469|ракета взорвалась севере|1
5470|произошел районе города|1
5471|последние годы отправила|1
5472|кредитам роста ввп|1
5473|частности заявил скором|1
5474|говоря возможном введении|1
5475|посту котором примут|1
5476|проходить москве уточняется|1
5477|офис трансаэро расположен|1
5478|сыграть составе национальной|1
5479|конфликта стали единиц|1
5480|мвд республике настоящее|1
5481|беседы частности содержались|1
5482|заявил акт случае|1
5483|настоящее пустыне поставлены|1
5484|последние годы изменится|1
5485|юстиции россии информации|1
5486|ранее марта появились|1
5487|отсутствия гарантий размере|1
5488|данным результате перестрелки|1
5489|ведомости номере ноября|1
5490|совершенного марта париже|1
5491|случае стороны произошло|1
5492|запустить мировом прокате|1
5493|принял решение выходе|1
5494|закрылись минусе процента|1
5495|данный момент сша|1
5496|жил киеве киеве|1
5497|лавров высказал мнение|1
5498|россией донбассе начался|1
5499|тимошенко очередь настаивают|1
5500|киеве задержан полицией|1
5501|постановил течение трех|1
5502|постановил случае признания|1
5503|следствия словам никаких|1
5504|россии ес ес|1
5505|конца некоторых случаях|1
5506|отмечают получали мнению|1
5507|тюрьме находится заключении|1
5508|первая попытка странах|1
5509|правительству уйти отставку|1
5510|начале россии процента|1
5511|аксессуары одежда обувь|1
5512|встретились властями чечни|1
5513|номере лишения свободы|1
5514|акции протеста присутствия|1
5515|россии сша начались|1
5516|сложности нью йорке|1
5517|собрались протестующие участники|1
5518|словам министра миллиарда|1
5519|суде москвы очередь|1
5520|годы холодной войны|1
5521|поле зрения сборной|1
5522|смог лицензию нужды|1
5523|санкций россии действовать|1
5524|предложения составила миллиона|1
5525|главы фракции единство|1
5526|ближайшее отношении никаких|1
5527|гибдд южной осетии|1
5528|братом аксессуары жизни|1
5529|алкогольного опьянения находился|1
5530|россии решили провести|1
5531|культуры регионах россии|1
5532|ходе спецоперации киеве|1
5533|избирателей числе государствах|1
5534|новости конце февраля|1
5535|американский лидер последние|1
5536|получил ранение голову|1
5537|порошенко заявил скором|1
5538|интерфакса россии числе|1
5539|футболу процента процента|1
5540|полиции результате обстрела|1
5541|комментариев поводу результатов|1
5542|данным последние годы|1
5543|позднее марта россии|1
5544|заявил сша устраивает|1
5545|ес отношения россии|1
5546|украина очередь россии|1
5547|рекорд установлен сша|1
5548|цена газ россии|1
5549|образом объем предложения|1
5550|отметил данным следствия|1
5551|чемпионом трижды выигрывал|1
5552|годы автобусе убиты|1
5553|подозрению причастности убийству|1
5554|думаю первая акция|1
5555|проезда составляет рублей|1
5556|подано действующих сотрудников|1
5557|безопасности михаил находящийся|1
5558|депозитов физических лиц|1
5559|доказана погибшие использованы|1
5560|марта калужской области|1
5561|находится сша находится|1
5562|отмечается настоящее квартире|1
5563|говорится настоящее отношении|1
5564|закон противодействии легализации|1
5565|грудь увезли неизвестном|1
5566|знаю первая игра|1
5567|инцидентом рамках уголовного|1
5568|сложности занимает рейтинге|1
5569|следственном изоляторе похоронен|1
5570|условно колонии строгого|1
5571|победы трампа вмешиваться|1
5572|обама объявил готовности|1
5573|числе утверждает признает|1
5574|слушания делу теракте|1
5575|триллиона долларов триллиона|1
5576|футболу состоится июня|1
5577|заявил настоящее находится|1
5578|самолета ан уточняется|1
5579|ведет розыск грабителей|1
5580|ходе беседы обвинениями|1
5581|нидерландов нидерландов филиппин|1
5582|таковы результаты исследования|1
5583|грызлов заявил акт|1
5584|киеве городах россии|1
5585|покинул страну покинул|1
5586|касающиеся изменений закон|1
5587|гражданства покинул страну|1
5588|государства ближайшее принято|1
5589|помогло избежать войны|1
5590|интерфакс передает интерфакс|1
5591|театра андрей госпитализирован|1
5592|организации которое прошло|1
5593|сложности планируется потратить|1
5594|россии приняли участие|1
5595|убийстве смог совершить|1
5596|взяток размере долларов|1
5597|сложности задержаны числе|1
5598|деле фигурируют числе|1
5599|полицию скончался месте|1
5600|полиции проживают вынуждены|1
5601|связи власти охрану|1
5602|билетов аксессуары предотвращения|1
5603|олег митволь назвал|1
5604|участвовать обсуждении экономического|1
5605|состоялся референдум перенесен|1
5606|конгресс добавив ходе|1
5607|донецкой луганской народных|1
5608|украина возможно ес|1
5609|очередь заливе убиты|1
5610|украины россии зафиксировано|1
5611|сутки митинг протеста|1
5612|марта планируется ввести|1
5613|собравшихся отказаться посещения|1
5614|москве задержан ходе|1
5615|образом ходе беспорядков|1
5616|считаем москве предварительным|1
5617|сообщалось ходе событий|1
5618|издания исключен россии|1
5619|перестрелки произошедшей февраля|1
5620|сентября районе чечни|1
5621|летний специалист поздравил|1
5622|фильма прокат запланирован|1
5623|проживают сша проживают|1
5624|число жертв позволяют|1
5625|помимо президент украины|1
5626|специалист прошел москве|1
5627|торгов принято конце|1
5628|ходе голосования парламенте|1
5629|поправок закон запрете|1
5630|сотрудничестве боевиками аль|1
5631|запущен прибудет москву|1
5632|данным следствия районе|1
5633|органы утверждают отношении|1
5634|случае находиться течение|1
5635|обратиться суд просьбой|1
5636|боевикам наносят силы|1
5637|решение повышении ввп|1
5638|вышел состава клуба|1
5639|валюты укрепление рубля|1
5640|сша договорились добычи|1
5641|марта завершился победой|1
5642|обама заявил намерен|1
5643|аудитория сервиса бмп|1
5644|должны соответствии условиями|1
5645|выборах набрав голосов|1
5646|евро смог достичь|1
5647|урана случае выборы|1
5648|послужило поводом избежать|1
5649|таким образом матче|1
5650|виктор ющенко объявил|1
5651|большинство получили ранения|1
5652|проводится связи инцидентом|1
5653|предусматривающий выделение украине|1
5654|среду марта приводит|1
5655|захватила территории сирии|1
5656|футболу связи инцидентом|1
5657|преступление смог разрешение|1
5658|сообщалось размер пособия|1
5659|мужчину грудь увезли|1
5660|переговоры лидерами самопровозглашенных|1
5661|представители юкоса представители|1
5662|считают сделка завершена|1
5663|начале февраля объявил|1
5664|дефицит бюджета ожидается|1
5665|уволен отсутствия необходимого|1
5666|получил взятку мэры|1
5667|туризма хватает средств|1
5668|отношения россии украины|1
5669|стране мнению экспертов|1
5670|качестве компенсации морального|1
5671|милиции попытались установить|1
5672|предлагает сэкономить рублей|1
5673|запланирована сентября остановлена|1
5674|россию уйти отставку|1
5675|заявили процедура присоединения|1
5676|погибли большинство представители|1
5677|россии пройдет чемпионат|1
5678|набрать необходимое количество|1
5679|призыв передаче власти|1
5680|взрыва погибли человека|1
5681|течение полугода принято|1
5682|необходимое количество голосов|1
5683|еду тратить избежать|1
5684|ноября президент россии|1
5685|взрыв бытового газа|1
5686|суд признал подзащитный|1
5687|занимает турнирной таблице|1
5688|москвы подозревается получении|1
5689|действий составил миллиардов|1
5690|органы считают первая|1
5691|краснодар занимает пятое|1
5692|данным коммерсанта советником|1
5693|физических лиц составляет|1
5694|расчетов числе пожарных|1
5695|присоединиться соглашению девальвации|1
5696|базе зафиксировано десятков|1
5697|ранее сообщалось москве|1
5698|цена квадратного метра|1
5699|прибудет сша последние|1
5700|сложности тюрьме арестованы|1
5701|пытается установить способна|1
5702|россии применяться отношении|1
5703|обвинения мошенничестве хищении|1
5704|встречи участием вел|1
5705|апреля сообщает риа|1
5706|компания намерена приобрести|1
5707|полиции доставлен больницу|1
5708|уголовного дела фактам|1
5709|нападения убийство покушении|1
5710|киеве заявили готовы|1
5711|покинуть страну словам|1
5712|виктор ющенко отставку|1
5713|задержанных регионах россии|1
5714|магнитского заведено уголовное|1
5715|причин сохранения баланса|1
5716|новости президент заявил|1
5717|занял рейтинге самых|1
5718|поддержку однополых браков|1
5719|словам медиков произошло|1
5720|объявил готовности ввести|1
5721|выяснилось ближайшее смогут|1
5722|июля возглавил банк|1
5723|сша акций газпрома|1
5724|долларов миллиарда кубометров|1
5725|отвечая включен должность|1
5726|путиным участвовать выборах|1
5727|задержали гражданина украины|1
5728|уточнил настоящее автобусе|1
5729|петербурге прошел летний|1
5730|добавил находясь состоянии|1
5731|производства стране составил|1
5732|знаю знаете похоронен|1
5733|собеседника агентства перестрелке|1
5734|министерстве хватает средств|1
5735|хизбаллы заявили намерены|1
5736|удастся договориться добавив|1
5737|государства настоящее находятся|1
5738|длина сооружения составляет|1
5739|действий отношении кубы|1
5740|москве произошло землетрясение|1
5741|июня известно окончательное|1
5742|заместителя министра обороны|1
5743|журналистами понедельник марта|1
5744|выделил украине ес|1
5745|членов правительства приняты|1
5746|поступила продажу уточняется|1
5747|регионе жителей полуострова|1
5748|контроле сша разглашаются|1
5749|сайте компании настоящее|1
5750|признает соответствии действующим|1
5751|партия яблоко намерена|1
5752|случае избежать наказания|1
5753|итогам сезона челси|1
5754|содержится информация никакого|1
5755|известно результате теракта|1
5756|передать действия отношении|1
5757|словам инфляция россии|1
5758|направлены вопросы потерях|1
5759|росстата составляет процента|1
5760|приходится триллиона рублей|1
5761|настоящее устанавливаются личности|1
5762|рассмотрение иска назначено|1
5763|блокировали въезд грузовиков|1
5764|очередь настоящее идет|1
5765|указывается план позволит|1
5766|работал работал правительстве|1
5767|деле отмечает издание|1
5768|прямая трансляция фильма|1
5769|марта ходе убит|1
5770|скором территории украины|1
5771|ближайшее смогут участвовать|1
5772|ходе выяснилось смог|1
5773|задержан марте советником|1
5774|доставлены больницу расположен|1
5775|подчеркнул настоящее регионах|1
5776|прошлом мнению исследователей|1
5777|эхо москвы московскому|1
5778|срок действия подсудимых|1
5779|ходе беседы согласны|1
5780|цена газ стоит|1
5781|новости заявил возглавить|1
5782|отмечает ходе расследования|1
5783|агентство арестован рамках|1
5784|объявил россии принято|1
5785|сознание воздушные удары|1
5786|розыск сообщает риа|1
5787|следствия преступники обстреляли|1
5788|агентство частности настоящее|1
5789|никаких заявлений сбит|1
5790|призыв представители единой|1
5791|хочу отвечая умер|1
5792|средств сообщает риа|1
5793|яблоко стала известна|1
5794|ведения сделки уточняется|1
5795|смертников начались лондоне|1
5796|европу экспорт углеводородов|1
5797|ходе обсуждения доклада|1
5798|рассмотрение совета директоров|1
5799|метра районе зафиксирована|1
5800|строгого режима миллиона|1
5801|видеозапись сообщает риа|1
5802|оценивалась рублей миллиардов|1
